sampleA,sampleB,logFC,logCPM,PValue,FDR
TRINITY_DN695315_c1_g1,AZ1,AZ2,-2.73006417122299,4.06869984753307,0.000368607042347976,0.0298350879806445
TRINITY_DN698582_c0_g2,AZ1,AZ2,-2.45396367206729,9.84260953011897,0.000374148357657536,0.0301446869444815
TRINITY_DN699932_c2_g3,AZ1,AZ2,2.44856703906908,13.2545945163591,0.000377290411141194,0.0301792802024209
TRINITY_DN696535_c4_g2,AZ1,AZ2,-2.4640053865414,8.29292833232037,0.000378014213421351,0.0301792802024209
TRINITY_DN695985_c2_g1,AZ1,AZ2,-2.53408133043293,5.84219151114351,0.000387342324958355,0.0307840750930703
TRINITY_DN699407_c2_g1,AZ1,AZ2,-2.52738866530857,5.83653263821187,0.000400690338910054,0.0317014644712441
TRINITY_DN698466_c1_g1,AZ1,AZ2,-2.43613969847133,8.86749843301271,0.000422187272140376,0.0332524540263388
TRINITY_DN696113_c11_g4,AZ1,AZ2,-2.63017167126192,4.65243909456232,0.000429992260588785,0.0337160002900956
TRINITY_DN693943_c1_g1,AZ1,AZ2,-2.46914820163463,6.79978373968816,0.000433589087722407,0.0338469277189172
TRINITY_DN697386_c1_g2,AZ1,AZ2,-2.78887172301984,3.66778408202982,0.000436012809122039,0.0338855264576084
TRINITY_DN693280_c0_g1,AZ1,AZ2,-2.47424872725499,6.23778276031831,0.000442744903900065,0.0342571431370077
TRINITY_DN689638_c1_g1,AZ1,AZ2,-2.43726410631744,7.30793588314751,0.000461960626451206,0.0355871773815307
TRINITY_DN699480_c2_g5,AZ1,AZ2,-2.46062042103852,6.26991446162899,0.000471505042403203,0.0361573707946212
TRINITY_DN699997_c2_g1,AZ1,AZ2,-2.64755149215129,4.4583567227943,0.000478058261233621,0.0361573707946212
TRINITY_DN1224563_c0_g1,AZ1,AZ2,-2.8329073210411,3.47573620257529,0.000478523939122233,0.0361573707946212
TRINITY_DN696765_c0_g3,AZ1,AZ2,-2.67428049803608,4.30170833635472,0.000479655397127462,0.0361573707946212
TRINITY_DN698054_c2_g1,AZ1,AZ2,-2.67428049803608,4.30170833635472,0.000479655397127462,0.0361573707946212
TRINITY_DN700368_c12_g3,AZ1,AZ2,-2.55048736535214,4.92924041597862,0.000502522800639658,0.0377192755146793
TRINITY_DN697120_c1_g2,AZ1,AZ2,-2.77649786685579,3.54743893235018,0.000533418099220567,0.0396989639606358
TRINITY_DN700624_c3_g1,AZ1,AZ2,-2.77649786685579,3.54743893235018,0.000533418099220567,0.0396989639606358
TRINITY_DN698707_c0_g2,AZ1,AZ2,-2.66775459779269,4.16298929716599,0.000571329090580996,0.0423410301559688
TRINITY_DN698064_c2_g5,AZ1,AZ2,-2.58853035889846,4.51677207007784,0.000577339312096992,0.0426066709145864
TRINITY_DN700368_c12_g5,AZ1,AZ2,-2.54039761053194,4.75906837227149,0.000597296824601796,0.0437464336831641
TRINITY_DN698908_c2_g1,AZ1,AZ2,-2.37435899533575,7.90772634788629,0.000597764978590263,0.0437464336831641
TRINITY_DN698271_c4_g2,AZ1,AZ2,-2.64969224786656,3.83763045154648,0.000610421922609087,0.0443214756891754
TRINITY_DN682262_c23_g4,AZ1,AZ2,2.35136941208851,12.9844465155883,0.00061066938719998,0.0443214756891754
TRINITY_DN680789_c0_g1,AZ1,AZ2,-2.6232615769329,3.97892441845875,0.000621674485132153,0.0449345294521034
TRINITY_DN699852_c2_g1,AZ1,AZ2,-2.36901371460111,7.81300496462736,0.00062574968658062,0.0450437192422213
TRINITY_DN698272_c3_g1,AZ1,AZ2,-2.58505956654949,4.40576640855863,0.000649512782923311,0.046563438854143
TRINITY_DN698330_c1_g6,AZ1,AZ2,-2.4351710769305,5.65480451779333,0.000660188930200841,0.0471364161384048
TRINITY_DN690152_c1_g1,AZ1,AZ2,-2.39630224345055,6.0167908883882,0.000680308563864511,0.0483762737478391
TRINITY_DN671106_c0_g1,AZ1,AZ2,-2.50460513818139,4.77124182630936,0.000688681333070042,0.0487741892501702
TRINITY_DN700368_c12_g2,AZ1,AZ2,-2.44481009854847,5.17976806298768,0.000694998180747124,0.04902388773752
TRINITY_DN695932_c1_g4,AZ1,AZ2,-2.50426113298521,4.72881545336066,0.000712862225569774,0.05008284851963
TRINITY_DN696225_c3_g1,AZ1,AZ2,2.31719093304527,13.6721539158035,0.000720824987258349,0.050440518231895
TRINITY_DN698325_c4_g1,AZ1,AZ2,-2.38123095432553,6.00422676073264,0.00073277411196096,0.0510731924701679
TRINITY_DN699905_c0_g3,AZ1,AZ2,-2.3492442140194,6.77689136964933,0.000759937609164093,0.0527570915705855
TRINITY_DN698193_c4_g1,AZ1,AZ2,-2.54941285087764,4.31870959726357,0.000778569893367093,0.0538378016027544
TRINITY_DN699932_c2_g2,AZ1,AZ2,2.29800614400058,14.5918979807839,0.000790558635909016,0.0543869753304206
TRINITY_DN686512_c2_g1,AZ1,AZ2,-2.57640207260065,3.86057667125268,0.000792704719004081,0.0543869753304206
TRINITY_DN695500_c10_g6,AZ1,AZ2,-2.37660500077239,5.82592322427997,0.000800226637747195,0.0546894189314853
TRINITY_DN700325_c3_g3,AZ1,AZ2,-2.58006940577263,3.77970249368011,0.000849373179356323,0.0578232190783506
TRINITY_DN694857_c1_g1,AZ1,AZ2,-2.54739793595295,3.91579922747236,0.000893945740472426,0.0606226370102614
TRINITY_DN700078_c5_g2,AZ1,AZ2,-2.54921343456191,3.83804893638819,0.000900996207945056,0.0608657592167191
TRINITY_DN699507_c1_g2,AZ1,AZ2,-2.4153096656302,4.77766119598159,0.000998661726749264,0.0672049600330424
TRINITY_DN684010_c16_g3,AZ1,AZ2,-2.50791572630216,3.88316532093713,0.00101181041013848,0.0677169217628543
TRINITY_DN700325_c3_g4,AZ1,AZ2,-2.44558238816315,4.54568298836289,0.00101398032473415,0.0677169217628543
TRINITY_DN697701_c3_g3,AZ1,AZ2,-2.33543657633052,5.33796211446575,0.00105271603553316,0.0700375168488803
TRINITY_DN672010_c0_g1,AZ1,AZ2,-2.5726454173069,3.58947439666644,0.00107529054784566,0.0710015157231622
TRINITY_DN699779_c4_g4,AZ1,AZ2,-2.5726454173069,3.58947439666644,0.00107529054784566,0.0710015157231622
TRINITY_DN700240_c0_g1,AZ1,AZ2,-2.4795727218469,4.26064975879989,0.00108484549177039,0.0713641431365361
TRINITY_DN700325_c3_g2,AZ1,AZ2,-2.59433615393496,3.50563944447406,0.00109515225388447,0.0717276197133801
TRINITY_DN699786_c0_g1,AZ1,AZ2,-2.42872119005253,4.53172762085473,0.00109853847090066,0.0717276197133801
TRINITY_DN699608_c3_g3,AZ1,AZ2,-2.31851274416567,5.37392291441599,0.00111275515010445,0.0723867831719798
TRINITY_DN692361_c13_g1,AZ1,AZ2,-2.61920110216553,3.41662179077319,0.00111705428926911,0.0723983082535893
TRINITY_DN695466_c6_g1,AZ1,AZ2,-2.24222758695762,7.8368513584988,0.00112422560845138,0.0725952153927941
TRINITY_DN697359_c2_g2,AZ1,AZ2,-2.52067654305135,4.04014498748145,0.00115282340380147,0.0741691951075787
TRINITY_DN696862_c3_g3,AZ1,AZ2,-2.26206213656817,6.60707511598274,0.00118360297956994,0.0758715428217752
TRINITY_DN683367_c12_g2,AZ1,AZ2,-2.36583495907168,4.81318153495628,0.00119820239872536,0.0765280979316811
TRINITY_DN693669_c4_g1,AZ1,AZ2,-2.36875776502428,4.77790836467451,0.00121288212856807,0.0771409947261048
TRINITY_DN697420_c4_g2,AZ1,AZ2,-2.60061611741944,3.40132242069515,0.00121658252898719,0.0771409947261048
TRINITY_DN689231_c0_g1,AZ1,AZ2,-2.22981908642851,7.20909246286849,0.00124142234532262,0.0783208467316524
TRINITY_DN700314_c3_g1,AZ1,AZ2,-2.52092313013551,3.96898471283966,0.00124410818937207,0.0783208467316524
TRINITY_DN695910_c1_g2,AZ1,AZ2,-2.29743843739905,5.56197309611137,0.00124914014318529,0.0783567766960944
TRINITY_DN696301_c0_g1,AZ1,AZ2,-2.26851711358452,5.843725191895,0.00128393168274484,0.0802525838993963
TRINITY_DN696694_c4_g2,AZ1,AZ2,-2.45353362118897,3.83846735947498,0.00130183305691298,0.0810829638709912
TRINITY_DN697008_c1_g3,AZ1,AZ2,-2.30113932360113,5.14871574639528,0.0013191858041529,0.0818734256683448
TRINITY_DN700521_c8_g2,AZ1,AZ2,-2.54130811243982,3.46207132517086,0.0013965445078566,0.0863693934365964
TRINITY_DN690903_c1_g1,AZ1,AZ2,2.1670205509126,13.120830470861,0.00147522507989467,0.0909152747483157
TRINITY_DN695600_c13_g2,AZ1,AZ2,2.1634432909034,14.3387021933756,0.00149865552567628,0.092036313471952
TRINITY_DN697502_c13_g1,AZ1,AZ2,-2.18692208406135,6.82044646422006,0.0015671213947981,0.0955303592944165
TRINITY_DN696209_c10_g1,AZ1,AZ2,-2.41245363688377,4.14582461357931,0.00156792203070218,0.0955303592944165
TRINITY_DN688662_c5_g1,AZ1,AZ2,-2.43874390199707,4.04052075092361,0.00157186710522013,0.0955303592944165
TRINITY_DN699779_c4_g1,AZ1,AZ2,-2.48837944367212,3.52036512806865,0.00158136525298814,0.0957762044947716
TRINITY_DN696769_c0_g3,AZ1,AZ2,-2.36650461572987,4.38355777930472,0.00159277830550498,0.0961359386869057
TRINITY_DN694557_c2_g7,AZ1,AZ2,-2.45686569358705,3.91620085654992,0.00167280727111261,0.100620503115828
TRINITY_DN697965_c2_g2,AZ1,AZ2,-2.2304947787836,5.30180173286169,0.00168810766164133,0.101194276344943
TRINITY_DN693651_c20_g1,AZ1,AZ2,-2.22519858399508,5.52389607588401,0.00173846906038079,0.103858743457579
TRINITY_DN695888_c1_g2,AZ1,AZ2,-2.18455690653734,6.17773511157828,0.0017724264312915,0.105528467251539
TRINITY_DN694993_c2_g4,AZ1,AZ2,2.12460523908031,13.6343455181355,0.00179571967721323,0.106321018062369
TRINITY_DN696473_c9_g1,AZ1,AZ2,-2.27930268322723,4.74225560394856,0.00179784458918946,0.106321018062369
TRINITY_DN681710_c14_g2,AZ1,AZ2,-2.41393416709836,3.64338776287759,0.00182417603139799,0.106963767130413
TRINITY_DN698363_c16_g1,AZ1,AZ2,-2.25646230318274,4.86511118874075,0.00182521212760062,0.106963767130413
TRINITY_DN694881_c5_g2,AZ1,AZ2,2.28695970540187,4.47461109728201,0.00182698304139854,0.106963767130413
TRINITY_DN696440_c4_g6,AZ1,AZ2,-2.50392082285143,3.32227891187719,0.00188350338860094,0.109770270968378
TRINITY_DN698230_c5_g3,AZ1,AZ2,-2.41701997535213,3.88357395331666,0.00188741868779608,0.109770270968378
TRINITY_DN694773_c5_g6,AZ1,AZ2,-2.11335228235198,10.5494886869267,0.00190783540967003,0.110591488895856
TRINITY_DN698347_c2_g1,AZ1,AZ2,-2.20734405998991,5.01430509571635,0.00205236264211108,0.118577952125128
TRINITY_DN700110_c1_g5,AZ1,AZ2,-2.48377899709199,3.3059339245296,0.00205995252653883,0.118626249757797
TRINITY_DN691952_c2_g3,AZ1,AZ2,2.4519261011701,3.59578097414709,0.00210861761882856,0.120245973562029
TRINITY_DN689334_c3_g1,AZ1,AZ2,-2.38155925100917,3.61715050402156,0.00210861761882856,0.120245973562029
TRINITY_DN697587_c11_g9,AZ1,AZ2,-2.38155925100917,3.61715050402156,0.00210861761882856,0.120245973562029
TRINITY_DN698554_c2_g1,AZ1,AZ2,-2.44835232836861,3.38638335850867,0.00212040320846021,0.120526737713253
TRINITY_DN699112_c1_g1,AZ1,AZ2,-2.08426846886351,9.34609525522798,0.00220690697244513,0.125039077625891
TRINITY_DN695727_c5_g3,AZ1,AZ2,-2.37604242636515,3.85018879083756,0.00226772866925353,0.128071981822408
TRINITY_DN693618_c0_g2,AZ1,AZ2,-2.2323822977921,4.58813670913689,0.00232565392364058,0.130922389470587
TRINITY_DN697642_c1_g3,AZ1,AZ2,-2.16586011289203,5.3669492875842,0.00236755811838466,0.132855561633572
TRINITY_DN700525_c7_g2,AZ1,AZ2,-2.11431777641671,5.94090912525293,0.00241306884273806,0.134978156540928
TRINITY_DN693874_c5_g1,AZ1,AZ2,-2.34347973436248,3.89493833455906,0.00244160114200975,0.136140579232569
TRINITY_DN696820_c0_g1,AZ1,AZ2,-2.33931801736881,3.95936706302755,0.00246859820711345,0.137210313005508
TRINITY_DN690329_c15_g1,AZ1,AZ2,-2.32315196278571,4.01100446587392,0.0024936786377258,0.137732615072377
TRINITY_DN698742_c1_g1,AZ1,AZ2,-2.32315196278571,4.01100446587392,0.0024936786377258,0.137732615072377
TRINITY_DN699478_c2_g1,AZ1,AZ2,-2.30787139028455,3.7202299188508,0.00251045184771935,0.138224376969726
TRINITY_DN692586_c6_g1,AZ1,AZ2,2.04428080872239,12.3272582008105,0.00259587927437375,0.142481323672189
TRINITY_DN699910_c8_g8,AZ1,AZ2,-2.04283562303345,9.96578209073605,0.00264231855276683,0.144316621967039
TRINITY_DN695864_c3_g4,AZ1,AZ2,-2.0597669462966,7.33287825515241,0.00264574995863052,0.144316621967039
TRINITY_DN699885_c10_g2,AZ1,AZ2,-2.28400272694541,4.04127211372943,0.00280403257479284,0.151980661135582
TRINITY_DN696805_c12_g1,AZ1,AZ2,-2.33664693853943,3.49226098749418,0.00280824550333328,0.151980661135582
TRINITY_DN698412_c10_g2,AZ1,AZ2,-2.14169256184511,4.93149693091205,0.00281221332663768,0.151980661135582
TRINITY_DN699118_c1_g3,AZ1,AZ2,-2.04588294056945,7.11102554710158,0.00292268500409427,0.157466378564146
TRINITY_DN700135_c0_g1,AZ1,AZ2,-2.19348542867601,4.43065960368626,0.00302624981380946,0.162547558806573
TRINITY_DN682077_c15_g1,AZ1,AZ2,-2.29729327737439,3.54937939684166,0.00305502072373474,0.163592634120967
TRINITY_DN692756_c8_g1,AZ1,AZ2,2.00378987804762,14.7993596490487,0.0031067222797664,0.165855532285158
TRINITY_DN700259_c7_g1,AZ1,AZ2,-2.16412799484511,4.53315432912493,0.00316036271036175,0.16820791104483
TRINITY_DN696288_c3_g3,AZ1,AZ2,-1.9930996428591,10.8678115161796,0.00328005459033547,0.174050993427952
TRINITY_DN454615_c0_g1,AZ1,AZ2,-2.04730197180943,6.01395519400169,0.00335666898772669,0.177579921989252
TRINITY_DN570627_c0_g1,AZ1,AZ2,1.98842884996048,9.34542285106015,0.00339173742537791,0.178600607294085
TRINITY_DN699792_c2_g10,AZ1,AZ2,2.05506845197623,5.68251951181341,0.00340606149348239,0.178600607294085
TRINITY_DN675633_c1_g1,AZ1,AZ2,-2.0287228625738,6.25778606630097,0.00340646797104978,0.178600607294085
TRINITY_DN699661_c1_g3,AZ1,AZ2,-2.10531538410494,4.74326509566975,0.00350104090581369,0.18301274544557
TRINITY_DN699233_c4_g4,AZ1,AZ2,-2.22912617219365,3.65724776858612,0.00353938412478127,0.183810902544315
TRINITY_DN694366_c3_g1,AZ1,AZ2,-2.07346248286842,5.02016777925405,0.00354330623765145,0.183810902544315
TRINITY_DN681567_c3_g2,AZ1,AZ2,-2.24477206967847,3.59089987835761,0.00354770530417461,0.183810902544315
TRINITY_DN672859_c0_g1,AZ1,AZ2,-2.33431578850484,3.18598662712074,0.00358120950409086,0.185001069793682
TRINITY_DN700172_c3_g1,AZ1,AZ2,-2.18225636287793,4.1834245775184,0.00363554490430018,0.187257216126476
TRINITY_DN695575_c14_g9,AZ1,AZ2,-2.22017624638823,3.92811158216712,0.00370539780727957,0.189429661153817
TRINITY_DN699138_c9_g1,AZ1,AZ2,-2.22017624638823,3.92811158216712,0.00370539780727957,0.189429661153817
TRINITY_DN699786_c2_g2,AZ1,AZ2,-2.08720126482069,4.82635192692077,0.00371007762678848,0.189429661153817
TRINITY_DN697401_c12_g1,AZ1,AZ2,-2.24426523587925,3.50712550100866,0.00383920134749796,0.195454297007114
TRINITY_DN697800_c1_g2,AZ1,AZ2,-1.96080685087613,8.58559407110359,0.00390101161247886,0.198027075033464
TRINITY_DN686164_c18_g3,AZ1,AZ2,-2.31164141579746,3.16800202854886,0.00393763588331956,0.199310192088256
TRINITY_DN693127_c8_g1,AZ1,AZ2,-2.15219466531258,4.21031746320931,0.00398524976141999,0.201140594280404
TRINITY_DN697581_c3_g4,AZ1,AZ2,2.27673264251018,3.53818324864897,0.0041087180601819,0.206234062051592
TRINITY_DN694897_c14_g1,AZ1,AZ2,-2.00616462110328,5.69896234045444,0.00410965165782607,0.206234062051592
TRINITY_DN681567_c3_g1,AZ1,AZ2,-2.11198762259739,4.32096426371738,0.00427929273446224,0.214135320763803
TRINITY_DN699674_c1_g1,AZ1,AZ2,-2.28860497927438,3.14978898069449,0.0043330018783985,0.216206946000543
TRINITY_DN700525_c5_g3,AZ1,AZ2,-1.993155906635,5.62149155335977,0.00439176502096325,0.2169610431485
TRINITY_DN633027_c0_g1,AZ1,AZ2,-2.0919727683932,4.39285491647723,0.00439829431546471,0.2169610431485
TRINITY_DN699239_c1_g1,AZ1,AZ2,-2.0919727683932,4.39285491647723,0.00439829431546471,0.2169610431485
TRINITY_DN698801_c2_g6,AZ1,AZ2,-2.07185446152626,4.57542218061568,0.00440476367436328,0.2169610431485
TRINITY_DN690537_c22_g3,AZ1,AZ2,-2.17958305222329,3.89575057689518,0.00440987772739777,0.2169610431485
TRINITY_DN699701_c3_g4,AZ1,AZ2,1.94014875069619,7.43067357525017,0.00443540626976179,0.217607474084067
TRINITY_DN691386_c0_g1,AZ1,AZ2,-2.1903539182323,3.83972225812755,0.00445825356714914,0.218119124382751
TRINITY_DN554835_c0_g1,AZ1,AZ2,-2.20779844652854,3.47824879496424,0.00448248605184123,0.218695513929276
TRINITY_DN684491_c15_g2,AZ1,AZ2,-1.9744641754544,5.79944320765745,0.00450684639200312,0.21927493082865
TRINITY_DN696022_c1_g1,AZ1,AZ2,-2.22435904265502,3.40288597677994,0.00454532106316908,0.219928427420115
TRINITY_DN697775_c7_g1,AZ1,AZ2,-2.22435904265502,3.40288597677994,0.00454532106316908,0.219928427420115
TRINITY_DN697927_c1_g2,AZ1,AZ2,2.0754421856838,4.34685262069944,0.00463061697840896,0.223271668297779
TRINITY_DN696288_c2_g4,AZ1,AZ2,-2.07022817116949,4.49798248128889,0.00465070297528523,0.223271668297779
TRINITY_DN697459_c4_g5,AZ1,AZ2,-2.01489161235751,5.20022674855612,0.00465255241385716,0.223271668297779
TRINITY_DN699530_c5_g1,AZ1,AZ2,-1.96895937478939,5.99156139325371,0.00468615368548162,0.224073286942554
TRINITY_DN692711_c2_g3,AZ1,AZ2,-2.16288116725377,3.60479356550932,0.00469477166903098,0.224073286942554
TRINITY_DN699385_c1_g1,AZ1,AZ2,-1.90105158565345,11.0217149098468,0.00490599499672819,0.233520043692504
TRINITY_DN684293_c27_g1,AZ1,AZ2,2.13228962280236,3.64886800675757,0.00495701132894054,0.235310667517599
TRINITY_DN698330_c1_g2,AZ1,AZ2,-1.95003276782372,5.93670829071126,0.00509411306781253,0.241167121086413
TRINITY_DN694757_c15_g1,AZ1,AZ2,1.89049784682499,11.0800662997895,0.00513253195842606,0.242332772359665
TRINITY_DN691147_c8_g23,AZ1,AZ2,-2.17038593499503,3.44877895014599,0.0052446770819789,0.246194978730146
TRINITY_DN698586_c1_g2,AZ1,AZ2,-2.17038593499503,3.44877895014599,0.0052446770819789,0.246194978730146
TRINITY_DN687276_c13_g1,AZ1,AZ2,-2.24139833031377,3.11265371966803,0.00525962319850231,0.246194978730146
TRINITY_DN685506_c9_g1,AZ1,AZ2,1.89701294720135,7.99091726285752,0.00527040036452602,0.246194978730146
TRINITY_DN681768_c19_g3,AZ1,AZ2,-2.08462353851622,4.15672719593749,0.00532747951769248,0.247544577377648
TRINITY_DN696897_c1_g3,AZ1,AZ2,-2.08462353851622,4.15672719593749,0.00532747951769248,0.247544577377648
TRINITY_DN697464_c0_g2,AZ1,AZ2,1.87879427516076,11.7854962879101,0.00538586834738893,0.248484479169478
TRINITY_DN695910_c1_g4,AZ1,AZ2,-2.12174976133851,3.97093624505109,0.00538707325695708,0.248484479169478
TRINITY_DN695848_c0_g1,AZ1,AZ2,-2.26629338061248,3.01475158293212,0.00539397729726295,0.248484479169478
TRINITY_DN698026_c0_g1,AZ1,AZ2,1.87792283895541,11.93213362689,0.00540429691657599,0.248484479169478
TRINITY_DN697847_c8_g1,AZ1,AZ2,-2.10192272691007,4.01214961619099,0.00559247414945548,0.256465315825159
TRINITY_DN684109_c11_g1,AZ1,AZ2,-2.21720283287247,3.09371900652657,0.00580196718616609,0.264511926622212
TRINITY_DN699436_c5_g1,AZ1,AZ2,-2.21720283287247,3.09371900652657,0.00580196718616609,0.264511926622212
TRINITY_DN690958_c4_g1,AZ1,AZ2,-2.16475804411519,3.35601987992771,0.00582817784119768,0.264511926622212
TRINITY_DN692876_c13_g1,AZ1,AZ2,-2.16475804411519,3.35601987992771,0.00582817784119768,0.264511926622212
TRINITY_DN690551_c10_g3,AZ1,AZ2,-2.06137775382566,4.13841024385593,0.0058783568389462,0.266101699791884
TRINITY_DN696719_c0_g1,AZ1,AZ2,-1.88935045367329,6.56545244825404,0.00592848083919982,0.26702342485279
TRINITY_DN692981_c7_g2,AZ1,AZ2,-1.85564120871564,12.6139099287033,0.00593783210034629,0.26702342485279
TRINITY_DN695966_c2_g1,AZ1,AZ2,-1.88397052751364,6.65908189511549,0.00595133174411764,0.26702342485279
TRINITY_DN691980_c1_g3,AZ1,AZ2,-2.00152004585613,4.51993646984171,0.00595952986462615,0.26702342485279
TRINITY_DN698860_c2_g1,AZ1,AZ2,-2.17995955619581,3.27378280896044,0.00599718079285414,0.268026675434326
TRINITY_DN507748_c1_g1,AZ1,AZ2,-2.17424520019797,3.16858387041542,0.00618818077838433,0.275860931958229
TRINITY_DN697981_c2_g1,AZ1,AZ2,-2.07618903981499,3.99188302654828,0.00623252592593578,0.276527158230588
TRINITY_DN695856_c0_g1,AZ1,AZ2,-1.8727249698058,6.6264345539927,0.00623461367907724,0.276527158230588
TRINITY_DN699450_c1_g2,AZ1,AZ2,-1.8652936990602,7.09452365991062,0.00625343931082401,0.27666349636099
TRINITY_DN1607944_c24_g1,AZ1,AZ2,2.1579331025039,3.52305016403552,0.00627175742387733,0.276776752243672
TRINITY_DN693152_c1_g1,AZ1,AZ2,-2.13535670723654,3.65770717535464,0.00637123622780983,0.27976098276313
TRINITY_DN698110_c1_g2,AZ1,AZ2,-2.13535670723654,3.65770717535464,0.00637123622780983,0.27976098276313
TRINITY_DN694600_c1_g2,AZ1,AZ2,-2.19259462025401,3.07453081875299,0.00640559951358719,0.280568453507844
TRINITY_DN695926_c3_g1,AZ1,AZ2,2.16295929563565,3.44804921059406,0.00645693403584795,0.282113406481675
TRINITY_DN691349_c16_g6,AZ1,AZ2,2.00299673897384,4.113786180422,0.0064916123545517,0.282924762767608
TRINITY_DN690346_c0_g1,AZ1,AZ2,-2.01968634183873,4.20221153576137,0.00654071862989168,0.284359361424301
TRINITY_DN700228_c3_g2,AZ1,AZ2,-2.21394779954436,2.97390121391669,0.00665507553607822,0.288616658557229
TRINITY_DN698471_c2_g3,AZ1,AZ2,-1.97423473411316,4.49856461679567,0.00668860138348966,0.288645195822143
TRINITY_DN699942_c3_g1,AZ1,AZ2,-1.97423473411316,4.49856461679567,0.00668860138348966,0.288645195822143
TRINITY_DN700470_c6_g1,AZ1,AZ2,-2.00595914467033,4.23739372160427,0.00671543362637498,0.289092833856986
TRINITY_DN696571_c10_g1,AZ1,AZ2,2.24005872868662,3.14061793899984,0.00679773955980824,0.291068594138636
TRINITY_DN692196_c10_g2,AZ1,AZ2,-2.15083494911805,3.15037569853356,0.00679773955980824,0.291068594138636
TRINITY_DN695876_c2_g1,AZ1,AZ2,-1.83293579941611,8.35840927305709,0.00681104487536889,0.291068594138636
TRINITY_DN697052_c1_g5,AZ1,AZ2,-1.96416374019853,4.5272766809924,0.00683109208249086,0.291216750817644
TRINITY_DN688974_c7_g1,AZ1,AZ2,-1.96789384632935,4.37794829043597,0.00706767683612627,0.300120186116955
TRINITY_DN696765_c0_g2,AZ1,AZ2,-2.09419138233608,3.69626868349569,0.00707411506788998,0.300120186116955
TRINITY_DN700735_c6_g2,AZ1,AZ2,-2.06539522904053,3.80571033266411,0.00710814145037067,0.300837099841712
TRINITY_DN689574_c0_g1,AZ1,AZ2,-2.03279924849767,4.01253122140725,0.00715706682408698,0.30217961946698
TRINITY_DN698100_c1_g1,AZ1,AZ2,-1.88972655873701,5.37667208278343,0.00719719575534615,0.302942722749979
TRINITY_DN690609_c12_g5,AZ1,AZ2,2.14756378666352,3.35248049825479,0.0072268845839354,0.302942722749979
TRINITY_DN332822_c0_g1,AZ1,AZ2,-2.09251816721445,3.38795840111323,0.0072268845839354,0.302942722749979
TRINITY_DN690822_c0_g1,AZ1,AZ2,-1.92031565972964,4.72600449217418,0.00724860788990505,0.303129878519743
TRINITY_DN693700_c6_g2,AZ1,AZ2,-2.10223856895134,3.63172577525472,0.00729859310838336,0.304495224122673
TRINITY_DN686813_c6_g1,AZ1,AZ2,-2.18704511547208,2.95303087007601,0.00740285799606766,0.307706752597331
TRINITY_DN696632_c3_g1,AZ1,AZ2,-1.84046143186418,6.21799398966083,0.00741061013144336,0.307706752597331
TRINITY_DN694130_c6_g1,AZ1,AZ2,-2.12703855123736,3.13193326411255,0.00747301015745475,0.309565920767772
TRINITY_DN697203_c13_g3,AZ1,AZ2,-1.93703255049357,4.46956545946755,0.00781513398299932,0.321766547971401
TRINITY_DN694305_c0_g1,AZ1,AZ2,-1.80667514114592,7.44498141937657,0.00783140750989655,0.321766547971401
TRINITY_DN698130_c5_g3,AZ1,AZ2,2.12622870193754,3.33582974382348,0.00784081544817579,0.321766547971401
