sampleA,sampleB,logFC,logCPM,PValue,FDR
TRINITY_DN942503_c0_g1_i1,AZ1,AZ3,-1.76241250727966,3.69852674135107,0.0172842084099818,0.307427048365348
TRINITY_DN696750_c5_g2_i1,AZ1,AZ3,-1.76241250727966,3.69852674135107,0.0172842084099818,0.307427048365348
TRINITY_DN700735_c3_g1_i8,AZ1,AZ3,-1.74056057626291,3.92698088859529,0.017420584178138,0.309642922429694
TRINITY_DN681288_c1_g1_i1,AZ1,AZ3,1.74591139104993,4.01714165818513,0.017441385790493,0.309802910120307
TRINITY_DN682398_c18_g1_i3,AZ1,AZ3,-1.75114105754331,4.00811688851729,0.0174605514539021,0.309933642541779
TRINITY_DN697305_c12_g1_i1,AZ1,AZ3,-1.63715496885821,5.7020910705558,0.0174896449678379,0.310053133213136
TRINITY_DN697815_c9_g2_i1,AZ1,AZ3,1.76348038608565,4.13630982161522,0.0174946222149857,0.310053133213136
TRINITY_DN694773_c5_g6_i1,AZ1,AZ3,-1.59323841854295,9.14600703177389,0.0175027137249788,0.310053133213136
TRINITY_DN683046_c4_g4_i1,AZ1,AZ3,-1.73206244044064,4.22446396351236,0.0175492455282737,0.310641200662285
TRINITY_DN700521_c7_g1_i1,AZ1,AZ3,-1.59780707744711,8.24299451895303,0.0175595757354523,0.310641200662285
TRINITY_DN678634_c0_g1_i1,AZ1,AZ3,-1.6926821384951,4.39391827103323,0.0175994862500081,0.311137584189538
TRINITY_DN700535_c7_g2_i12,AZ1,AZ3,-1.68025539703509,4.6507115350873,0.0176591694173699,0.311178491281647
TRINITY_DN697499_c0_g1_i2,AZ1,AZ3,2.11421263607587,2.59625496182937,0.0176996234797652,0.311178491281647
TRINITY_DN658636_c0_g1_i2,AZ1,AZ3,-2.09710336380001,2.45769024678905,0.0176996234797652,0.311178491281647
TRINITY_DN694076_c1_g1_i11,AZ1,AZ3,-2.09710336380001,2.45769024678905,0.0176996234797652,0.311178491281647
TRINITY_DN697390_c1_g1_i16,AZ1,AZ3,-2.09710336380001,2.45769024678905,0.0176996234797652,0.311178491281647
TRINITY_DN696793_c1_g1_i14,AZ1,AZ3,-2.09710336380001,2.45769024678905,0.0176996234797652,0.311178491281647
TRINITY_DN692864_c13_g3_i1,AZ1,AZ3,2.08328640731407,2.57281940893473,0.0176996234797652,0.311178491281647
TRINITY_DN683545_c0_g1_i1,AZ1,AZ3,-1.97320512267601,2.48470064799124,0.0176996234797652,0.311178491281647
TRINITY_DN700525_c7_g2_i1,AZ1,AZ3,-1.66809074963111,4.95795580494857,0.0177084777349172,0.311178491281647
TRINITY_DN688888_c4_g1_i6,AZ1,AZ3,1.6645159128591,5.19868379352514,0.0177331532315547,0.311403660058867
TRINITY_DN671510_c0_g1_i2,AZ1,AZ3,2.01306537091762,2.69234271995583,0.0178617197401898,0.313451690066313
TRINITY_DN214036_c0_g1_i1,AZ1,AZ3,-1.96847494217962,2.69219426580269,0.0179854977206921,0.314572466130133
TRINITY_DN699159_c0_g3_i19,AZ1,AZ3,-1.96847494217962,2.69219426580269,0.0179854977206921,0.314572466130133
TRINITY_DN669849_c0_g2_i1,AZ1,AZ3,-1.96847494217962,2.69219426580269,0.0179854977206921,0.314572466130133
TRINITY_DN695670_c1_g1_i8,AZ1,AZ3,-1.96847494217962,2.69219426580269,0.0179854977206921,0.314572466130133
TRINITY_DN695101_c2_g2_i1,AZ1,AZ3,-1.96847494217962,2.69219426580269,0.0179854977206921,0.314572466130133
TRINITY_DN698006_c1_g1_i9,AZ1,AZ3,-1.62649122266394,5.74539457472507,0.018049279457285,0.315083364670085
TRINITY_DN691422_c3_g1_i1,AZ1,AZ3,2.05861848195848,2.88048161150378,0.0180806650974453,0.315083364670085
TRINITY_DN671510_c0_g1_i5,AZ1,AZ3,2.00415350983624,2.97745084586131,0.0181541718238176,0.315083364670085
TRINITY_DN696731_c6_g1_i6,AZ1,AZ3,1.98075212933043,2.95968479843785,0.0181541718238176,0.315083364670085
TRINITY_DN697913_c1_g1_i10,AZ1,AZ3,-1.96490597433896,2.87419596614372,0.0181541718238176,0.315083364670085
TRINITY_DN696092_c4_g3_i1,AZ1,AZ3,-1.96490597433896,2.87419596614372,0.0181541718238176,0.315083364670085
TRINITY_DN697578_c2_g2_i1,AZ1,AZ3,-1.87823858810636,2.89416197135347,0.0181541718238176,0.315083364670085
TRINITY_DN699195_c1_g1_i23,AZ1,AZ3,-1.87823858810636,2.89416197135347,0.0181541718238176,0.315083364670085
TRINITY_DN651465_c0_g1_i1,AZ1,AZ3,-1.87823858810636,2.89416197135347,0.0181541718238176,0.315083364670085
TRINITY_DN698323_c2_g2_i8,AZ1,AZ3,-1.65897856475838,4.96878068616655,0.0181781164807335,0.315083364670085
TRINITY_DN699570_c4_g2_i12,AZ1,AZ3,-1.67352056828876,4.81247152320618,0.0182072220466511,0.315083364670085
TRINITY_DN695617_c21_g1_i1,AZ1,AZ3,-1.86503553997668,2.96395180853806,0.0182110796616183,0.315083364670085
TRINITY_DN684733_c11_g3_i2,AZ1,AZ3,-1.59265737841813,7.45143444949277,0.0182344527823503,0.315083364670085
TRINITY_DN669630_c0_g1_i1,AZ1,AZ3,-1.88474811394899,3.05399288453906,0.0182551319220291,0.315083364670085
TRINITY_DN695926_c3_g5_i2,AZ1,AZ3,-1.88474811394899,3.05399288453906,0.0182551319220291,0.315083364670085
TRINITY_DN699480_c1_g1_i7,AZ1,AZ3,-1.61657263898348,5.93548904966622,0.018268292866942,0.315083364670085
TRINITY_DN700521_c8_g1_i6,AZ1,AZ3,-1.67576781579848,4.48378140710043,0.0182718389796387,0.315083364670085
TRINITY_DN697293_c4_g3_i12,AZ1,AZ3,-1.67576781579848,4.48378140710043,0.0182718389796387,0.315083364670085
TRINITY_DN585585_c0_g2_i1,AZ1,AZ3,-1.87258960856065,3.11675185811766,0.0182891349406019,0.315083364670085
TRINITY_DN692135_c1_g1_i13,AZ1,AZ3,-1.87258960856065,3.11675185811766,0.0182891349406019,0.315083364670085
TRINITY_DN553757_c0_g1_i1,AZ1,AZ3,-1.68758521289836,4.2213769901145,0.0183175229888866,0.315083364670085
TRINITY_DN641912_c0_g1_i1,AZ1,AZ3,1.88970007354922,3.33801589533731,0.018335017003128,0.315083364670085
TRINITY_DN699233_c4_g1_i3,AZ1,AZ3,-1.81504854458029,3.27033938264995,0.018335017003128,0.315083364670085
TRINITY_DN686878_c10_g1_i1,AZ1,AZ3,-1.81504854458029,3.27033938264995,0.018335017003128,0.315083364670085
TRINITY_DN684342_c9_g1_i15,AZ1,AZ3,-1.71124395194265,4.08164680704692,0.0183403923268363,0.315083364670085
TRINITY_DN683586_c17_g1_i1,AZ1,AZ3,1.77346037264172,3.92346968184517,0.0183652236281366,0.315083364670085
TRINITY_DN694829_c3_g1_i2,AZ1,AZ3,-1.76519805280608,3.86828585924681,0.0183652236281366,0.315083364670085
TRINITY_DN695575_c14_g1_i6,AZ1,AZ3,-1.78187469754251,3.52351690761431,0.0183729319205947,0.315083364670085
TRINITY_DN696977_c1_g1_i7,AZ1,AZ3,-1.78187469754251,3.52351690761431,0.0183729319205947,0.315083364670085
TRINITY_DN695762_c20_g4_i1,AZ1,AZ3,-1.73837427951622,3.72440688728076,0.0183747621723194,0.315083364670085
TRINITY_DN696939_c2_g3_i6,AZ1,AZ3,-1.59822911038036,6.43432641882638,0.018491133394162,0.316871883157268
TRINITY_DN681567_c3_g1_i1,AZ1,AZ3,-1.63942805272696,5.10400969032966,0.0185886078919334,0.318334457264793
TRINITY_DN698089_c0_g1_i15,AZ1,AZ3,-1.58839936325847,7.22180928069115,0.0186172185719975,0.318616583553227
TRINITY_DN676372_c2_g1_i1,AZ1,AZ3,-1.59047028914194,6.79647587721671,0.0187567338736003,0.320795136406274
TRINITY_DN694611_c1_g1_i2,AZ1,AZ3,-1.57701944895906,8.45783396585856,0.0188083698169153,0.321320274916023
TRINITY_DN677406_c0_g2_i2,AZ1,AZ3,-1.61652059218225,5.85408287944863,0.0188219845222445,0.321320274916023
TRINITY_DN699425_c6_g1_i1,AZ1,AZ3,-1.59566671673704,6.46892468683496,0.0188241565848034,0.321320274916023
TRINITY_DN699885_c8_g1_i1,AZ1,AZ3,-1.66808816611235,4.3487981689616,0.0190283915519045,0.32459542781816
TRINITY_DN693770_c1_g2_i1,AZ1,AZ3,-1.58900518468474,6.58492707485903,0.0190700190058927,0.325094291533572
TRINITY_DN687099_c12_g1_i4,AZ1,AZ3,-1.70721667539828,4.14365044644206,0.0191742566417399,0.326659156142503
TRINITY_DN644662_c0_g1_i1,AZ1,AZ3,1.72138542494355,4.15475902768705,0.0192017832679569,0.326915963770216
TRINITY_DN692071_c11_g1_i1,AZ1,AZ3,-1.65253135525873,4.87347131171039,0.0192289525744328,0.327166358999731
TRINITY_DN691732_c0_g1_i10,AZ1,AZ3,-1.56814536047674,9.24608347948078,0.019255428899173,0.327401199274409
TRINITY_DN696440_c3_g1_i9,AZ1,AZ3,-1.57236126407706,8.40399216395654,0.0192676971347641,0.327401199274409
TRINITY_DN693928_c5_g2_i2,AZ1,AZ3,-1.58016366814779,7.10491426373928,0.0193723384281934,0.328966365301009
TRINITY_DN691732_c0_g1_i12,AZ1,AZ3,-1.57523642709358,7.37317182373074,0.0194856388644974,0.330676455791628
TRINITY_DN696650_c1_g1_i4,AZ1,AZ3,-1.56548542888566,8.94765475759641,0.0195121596634272,0.330912614757076
TRINITY_DN690486_c9_g1_i5,AZ1,AZ3,-1.77153080278858,3.61364736132429,0.0195849332579904,0.33193237754811
TRINITY_DN694196_c10_g3_i2,AZ1,AZ3,-1.56376412270398,9.00156458908362,0.0196288758339264,0.33246250146327
TRINITY_DN692507_c17_g3_i5,AZ1,AZ3,1.82822455693271,3.5531119563072,0.0196733533204369,0.33278643345453
TRINITY_DN698224_c1_g1_i1,AZ1,AZ3,1.82822455693271,3.5531119563072,0.0196733533204369,0.33278643345453
TRINITY_DN697415_c0_g1_i13,AZ1,AZ3,-1.62302505162832,5.27008222296328,0.0197168374550659,0.332797672613728
TRINITY_DN618949_c0_g1_i1,AZ1,AZ3,-1.79370942447874,3.42744763070098,0.019719871504828,0.332797672613728
TRINITY_DN700075_c0_g1_i3,AZ1,AZ3,-1.73957091367435,3.44079278872527,0.019719871504828,0.332797672613728
TRINITY_DN689855_c19_g1_i1,AZ1,AZ3,1.70156243020971,4.40859911647639,0.019755646422573,0.332797672613728
TRINITY_DN697878_c6_g1_i1,AZ1,AZ3,-1.62342866623045,5.16905813760399,0.0198588734759224,0.332797672613728
TRINITY_DN698086_c9_g7_i1,AZ1,AZ3,-1.78761935263853,3.25008565519089,0.0198675209097541,0.332797672613728
TRINITY_DN694236_c2_g3_i3,AZ1,AZ3,-1.78761935263853,3.25008565519089,0.0198675209097541,0.332797672613728
TRINITY_DN698482_c8_g2_i1,AZ1,AZ3,-1.86149167429698,3.17692988193685,0.0199186683138394,0.332797672613728
TRINITY_DN681711_c11_g1_i1,AZ1,AZ3,-1.79484679243871,3.19294498739994,0.0199186683138394,0.332797672613728
TRINITY_DN680961_c0_g2_i5,AZ1,AZ3,-1.79484679243871,3.19294498739994,0.0199186683138394,0.332797672613728
TRINITY_DN685893_c15_g1_i1,AZ1,AZ3,-1.70352116758792,4.2031144090636,0.0199649135584382,0.332797672613728
TRINITY_DN685537_c8_g1_i2,AZ1,AZ3,-1.84227891542994,3.09429372513167,0.0199700665260881,0.332797672613728
TRINITY_DN695785_c18_g1_i1,AZ1,AZ3,-1.59523687220299,5.97134634321011,0.0200068843338793,0.332797672613728
TRINITY_DN699298_c2_g3_i4,AZ1,AZ3,1.85510058230744,3.10614465443812,0.0200209666380232,0.332797672613728
TRINITY_DN682361_c1_g1_i1,AZ1,AZ3,-1.85310786079022,3.03057119768685,0.0200209666380232,0.332797672613728
TRINITY_DN693928_c5_g12_i1,AZ1,AZ3,-1.85310786079022,3.03057119768685,0.0200209666380232,0.332797672613728
TRINITY_DN662990_c0_g2_i1,AZ1,AZ3,-1.69212537255569,4.13241664667557,0.0200615119105156,0.332797672613728
TRINITY_DN694129_c0_g1_i1,AZ1,AZ3,1.59711221928682,6.08305737622934,0.0201010967145566,0.332797672613728
TRINITY_DN692913_c2_g1_i9,AZ1,AZ3,-1.64809857917079,4.62671628636072,0.0201105613598927,0.332797672613728
TRINITY_DN700292_c3_g1_i18,AZ1,AZ3,-1.92936863635214,2.84776994919554,0.0201163984411056,0.332797672613728
TRINITY_DN678140_c0_g1_i2,AZ1,AZ3,-1.92936863635214,2.84776994919554,0.0201163984411056,0.332797672613728
TRINITY_DN667508_c0_g2_i2,AZ1,AZ3,-1.92936863635214,2.84776994919554,0.0201163984411056,0.332797672613728
TRINITY_DN675119_c0_g1_i2,AZ1,AZ3,-1.92936863635214,2.84776994919554,0.0201163984411056,0.332797672613728
TRINITY_DN689764_c17_g1_i1,AZ1,AZ3,-1.84270125011954,2.86811267297437,0.0201163984411056,0.332797672613728
TRINITY_DN699025_c3_g1_i3,AZ1,AZ3,-1.57383233118287,6.5400647758407,0.0201474582192485,0.332797672613728
TRINITY_DN696244_c3_g6_i1,AZ1,AZ3,2.00812650482391,2.8421021424569,0.0201570130834117,0.332797672613728
TRINITY_DN699712_c0_g2_i20,AZ1,AZ3,-1.67956943265127,4.05812264825636,0.0201669597240018,0.332797672613728
TRINITY_DN289194_c0_g1_i1,AZ1,AZ3,2.05168268102926,2.54897157970486,0.0202026097211348,0.332797672613728
TRINITY_DN699758_c0_g2_i1,AZ1,AZ3,-2.049950191567,2.42280593689822,0.0202026097211348,0.332797672613728
TRINITY_DN697873_c3_g2_i3,AZ1,AZ3,-2.049950191567,2.42280593689822,0.0202026097211348,0.332797672613728
TRINITY_DN690347_c11_g5_i2,AZ1,AZ3,-1.926051950443,2.45048706422896,0.0202026097211348,0.332797672613728
TRINITY_DN689795_c17_g1_i3,AZ1,AZ3,-1.926051950443,2.45048706422896,0.0202026097211348,0.332797672613728
TRINITY_DN53841_c0_g1_i1,AZ1,AZ3,-1.926051950443,2.45048706422896,0.0202026097211348,0.332797672613728
TRINITY_DN692756_c8_g2_i1,AZ1,AZ3,-1.926051950443,2.45048706422896,0.0202026097211348,0.332797672613728
TRINITY_DN698342_c1_g1_i1,AZ1,AZ3,-1.926051950443,2.45048706422896,0.0202026097211348,0.332797672613728
TRINITY_DN699229_c5_g3_i14,AZ1,AZ3,-1.926051950443,2.45048706422896,0.0202026097211348,0.332797672613728
TRINITY_DN694276_c2_g2_i2,AZ1,AZ3,-1.94903123280313,2.5762141166067,0.0202064331751146,0.332797672613728
TRINITY_DN686737_c8_g1_i2,AZ1,AZ3,-1.94903123280313,2.5762141166067,0.0202064331751146,0.332797672613728
TRINITY_DN656463_c0_g2_i1,AZ1,AZ3,-1.94903123280313,2.5762141166067,0.0202064331751146,0.332797672613728
TRINITY_DN683776_c2_g2_i1,AZ1,AZ3,-1.94903123280313,2.5762141166067,0.0202064331751146,0.332797672613728
TRINITY_DN610583_c0_g1_i1,AZ1,AZ3,-1.94903123280313,2.5762141166067,0.0202064331751146,0.332797672613728
TRINITY_DN681784_c9_g1_i1,AZ1,AZ3,-1.94903123280313,2.5762141166067,0.0202064331751146,0.332797672613728
TRINITY_DN696125_c1_g1_i2,AZ1,AZ3,-1.59092515095211,5.96813113161719,0.0202719319915391,0.333631694050351
TRINITY_DN695848_c1_g1_i3,AZ1,AZ3,-1.70115739163432,3.97085487460914,0.0202824889995185,0.333631694050351
TRINITY_DN689820_c9_g1_i3,AZ1,AZ3,1.71200431222606,3.99170187877828,0.0203444799180973,0.334441848021169
TRINITY_DN683845_c2_g2_i1,AZ1,AZ3,-1.66542820806301,4.42574705741307,0.0204286442649221,0.33561526776408
TRINITY_DN662819_c0_g1_i1,AZ1,AZ3,1.62617924515338,5.09894044209823,0.0204846609000414,0.33632507980537
TRINITY_DN698495_c11_g2_i3,AZ1,AZ3,-1.74580117124273,3.64108588037292,0.0207899455033656,0.340910955215401
TRINITY_DN652522_c1_g1_i1,AZ1,AZ3,-1.70021653995255,3.65251110744609,0.0207899455033656,0.340910955215401
TRINITY_DN698471_c2_g1_i6,AZ1,AZ3,-1.59633318188789,5.34488892727072,0.0208298524516838,0.341007401451224
TRINITY_DN695123_c0_g1_i1,AZ1,AZ3,-1.58715828553758,5.52219301130006,0.0208336726549038,0.341007401451224
TRINITY_DN666252_c0_g1_i1,AZ1,AZ3,-1.65875878972349,4.19999095608236,0.0208477842276774,0.341007401451224
TRINITY_DN682181_c0_g1_i2,AZ1,AZ3,-1.65875878972349,4.19999095608236,0.0208477842276774,0.341007401451224
TRINITY_DN674467_c0_g1_i1,AZ1,AZ3,1.60943319308903,5.35156641958458,0.0208647304815436,0.341072085511808
TRINITY_DN698026_c0_g1_i3,AZ1,AZ3,1.54756053805221,8.91446015040914,0.0209595570599177,0.342209818576956
TRINITY_DN681183_c13_g1_i1,AZ1,AZ3,1.79195533362732,3.60321592306475,0.0209734353441634,0.342209818576956
TRINITY_DN691159_c15_g1_i1,AZ1,AZ3,1.79195533362732,3.60321592306475,0.0209734353441634,0.342209818576956
TRINITY_DN683705_c16_g2_i1,AZ1,AZ3,-1.67687453696863,4.12109854337412,0.0209930885209155,0.34231773474509
TRINITY_DN688020_c11_g2_i2,AZ1,AZ3,1.81265318032041,3.54137189337667,0.0210733748226919,0.343413599764203
TRINITY_DN694553_c0_g1_i1,AZ1,AZ3,-1.59089065582295,5.40486209998659,0.0211011770557353,0.343598053333048
TRINITY_DN689203_c17_g3_i1,AZ1,AZ3,-1.58044148054614,5.7009273739316,0.0211108696158994,0.343598053333048
TRINITY_DN695500_c10_g6_i1,AZ1,AZ3,-1.55300990602242,7.30155319734652,0.021156360807264,0.344125117889158
TRINITY_DN693662_c1_g1_i10,AZ1,AZ3,-1.58446473106596,5.65226260365325,0.0212351464573947,0.34519275538451
TRINITY_DN696288_c2_g5_i1,AZ1,AZ3,-1.54450871274339,8.31159505046428,0.0213086191135839,0.346172758408984
TRINITY_DN698533_c6_g1_i1,AZ1,AZ3,1.64750100960909,4.69521098116964,0.0213412960716762,0.346489205794506
TRINITY_DN676398_c0_g1_i2,AZ1,AZ3,-1.78095843992986,3.30507827003134,0.0214115357518019,0.346981373429124
TRINITY_DN683977_c22_g1_i1,AZ1,AZ3,-1.78095843992986,3.30507827003134,0.0214115357518019,0.346981373429124
TRINITY_DN675300_c0_g1_i1,AZ1,AZ3,-1.68576608842572,3.92334388401725,0.0214244774436678,0.346981373429124
TRINITY_DN681205_c18_g1_i1,AZ1,AZ3,-1.68576608842572,3.92334388401725,0.0214244774436678,0.346981373429124
TRINITY_DN693189_c0_g2_i2,AZ1,AZ3,-1.55882448693398,6.58980812973975,0.0214668154974559,0.347452717173063
TRINITY_DN701831_c6_g1_i3,AZ1,AZ3,-1.75965854035021,3.22956247267935,0.0215387847758508,0.348210584313869
TRINITY_DN691156_c14_g1_i1,AZ1,AZ3,1.63733472406206,4.62112057057219,0.0215401664162467,0.348210584313869
TRINITY_DN685826_c11_g3_i1,AZ1,AZ3,-1.65713463068205,4.25721329216194,0.0215921888112065,0.34883675868345
TRINITY_DN697981_c2_g4_i3,AZ1,AZ3,-1.71012572500027,3.82729104524616,0.0216311144669232,0.349250706088644
TRINITY_DN694942_c3_g7_i1,AZ1,AZ3,-1.76575842246798,3.17162102012777,0.0216742402521409,0.349731917233839
TRINITY_DN697870_c2_g4_i4,AZ1,AZ3,-1.53617209311362,8.81784355823545,0.021840309688064,0.352195116855494
TRINITY_DN687901_c16_g1_i1,AZ1,AZ3,-1.6954992902037,3.73516230954043,0.0218623671282695,0.352334391785425
TRINITY_DN696364_c0_g2_i6,AZ1,AZ3,-1.82075810465862,3.00679031654354,0.0219720563353828,0.353068496461837
TRINITY_DN696924_c3_g1_i3,AZ1,AZ3,-1.82075810465862,3.00679031654354,0.0219720563353828,0.353068496461837
TRINITY_DN690851_c4_g2_i4,AZ1,AZ3,1.57645664602803,5.86040816332974,0.0219775317024026,0.353068496461837
TRINITY_DN698905_c2_g2_i3,AZ1,AZ3,-1.59466473183966,5.2349351949225,0.0219790583007535,0.353068496461837
TRINITY_DN678627_c0_g1_i2,AZ1,AZ3,1.71343044692361,3.75407331318179,0.0219886105098504,0.353068496461837
TRINITY_DN640700_c0_g1_i3,AZ1,AZ3,-1.697788694237,3.69442235933796,0.0219886105098504,0.353068496461837
TRINITY_DN698989_c1_g1_i10,AZ1,AZ3,-1.60466873560381,4.65931861535075,0.0220294554412591,0.353463722228529
TRINITY_DN698089_c0_g1_i2,AZ1,AZ3,-1.53520501798072,8.47387833634116,0.0220401521078773,0.353463722228529
TRINITY_DN697800_c1_g1_i10,AZ1,AZ3,-1.66244176068096,4.07830476297607,0.0220782208469138,0.353858078079383
TRINITY_DN697800_c1_g2_i2,AZ1,AZ3,-1.52836491925471,10.1885307211816,0.0222527115301454,0.355601387719827
TRINITY_DN697320_c2_g1_i6,AZ1,AZ3,-1.56577237236895,5.85300460903916,0.0222555033589319,0.355601387719827
TRINITY_DN695946_c9_g1_i2,AZ1,AZ3,-1.72787468877236,3.58131781308272,0.0222657041628014,0.355601387719827
TRINITY_DN680661_c0_g1_i2,AZ1,AZ3,1.93277887511853,2.92344195953678,0.0223088974812233,0.355601387719827
TRINITY_DN694990_c6_g4_i1,AZ1,AZ3,1.93277887511853,2.92344195953678,0.0223088974812233,0.355601387719827
TRINITY_DN696365_c9_g1_i7,AZ1,AZ3,1.93277887511853,2.92344195953678,0.0223088974812233,0.355601387719827
TRINITY_DN692874_c15_g1_i8,AZ1,AZ3,-1.80626637981394,2.84162044461464,0.0223088974812233,0.355601387719827
TRINITY_DN686924_c13_g2_i5,AZ1,AZ3,-1.80626637981394,2.84162044461464,0.0223088974812233,0.355601387719827
TRINITY_DN696113_c11_g7_i1,AZ1,AZ3,-1.80626637981394,2.84162044461464,0.0223088974812233,0.355601387719827
TRINITY_DN699150_c1_g2_i15,AZ1,AZ3,-1.73151610777416,3.53596282672585,0.0224181594683682,0.356616466549549
TRINITY_DN699150_c1_g2_i2,AZ1,AZ3,-1.73151610777416,3.53596282672585,0.0224181594683682,0.356616466549549
TRINITY_DN699712_c0_g2_i14,AZ1,AZ3,-1.73151610777416,3.53596282672585,0.0224181594683682,0.356616466549549
TRINITY_DN690163_c1_g2_i2,AZ1,AZ3,-1.60685826371899,4.92995329919108,0.0224269144963739,0.356616466549549
TRINITY_DN688662_c12_g1_i2,AZ1,AZ3,-1.9093900809046,2.74376553394079,0.0224924163980347,0.357009315415722
TRINITY_DN35634_c0_g1_i1,AZ1,AZ3,-1.9093900809046,2.74376553394079,0.0224924163980347,0.357009315415722
TRINITY_DN669248_c0_g1_i1,AZ1,AZ3,-1.9093900809046,2.74376553394079,0.0224924163980347,0.357009315415722
TRINITY_DN698222_c2_g5_i2,AZ1,AZ3,1.65561055677773,4.52883657086754,0.0225460800350085,0.357644857497932
TRINITY_DN700022_c2_g1_i10,AZ1,AZ3,1.79691190240162,3.52953066395746,0.0225811299383384,0.357768499861918
TRINITY_DN697981_c2_g2_i1,AZ1,AZ3,-1.71159814383969,3.47167786956006,0.0225811299383384,0.357768499861918
TRINITY_DN698089_c0_g1_i1,AZ1,AZ3,-1.52625743050007,8.78858196513782,0.0226784060116066,0.35909299941056
TRINITY_DN687481_c14_g3_i1,AZ1,AZ3,-1.66938860977061,3.87424701641726,0.0227061796674549,0.359316054737608
TRINITY_DN692135_c1_g1_i4,AZ1,AZ3,-1.62934462349533,4.17829694829263,0.0227420271724684,0.359470861015301
TRINITY_DN681997_c1_g3_i1,AZ1,AZ3,-1.71495038016665,3.42274043544015,0.0227557015189849,0.359470861015301
TRINITY_DN689236_c2_g2_i2,AZ1,AZ3,-1.5461424558783,6.37069073564337,0.0227570399957121,0.359470861015301
TRINITY_DN699105_c0_g7_i1,AZ1,AZ3,-1.69129098692195,3.81337650684671,0.022854383825538,0.360209191973332
TRINITY_DN696493_c0_g2_i14,AZ1,AZ3,-1.65192587227418,3.82345634626571,0.022854383825538,0.360209191973332
TRINITY_DN691510_c15_g2_i3,AZ1,AZ3,1.9543530798491,2.64825290027055,0.0228861056721715,0.360209191973332
TRINITY_DN699547_c0_g1_i5,AZ1,AZ3,-1.90477148156996,2.54401991826971,0.0228861056721715,0.360209191973332
TRINITY_DN674119_c0_g1_i1,AZ1,AZ3,-1.90477148156996,2.54401991826971,0.0228861056721715,0.360209191973332
TRINITY_DN700735_c2_g2_i9,AZ1,AZ3,-1.90477148156996,2.54401991826971,0.0228861056721715,0.360209191973332
TRINITY_DN699321_c2_g1_i2,AZ1,AZ3,-1.74885081024697,3.33898807127117,0.0229431063473131,0.360889976594374
TRINITY_DN695957_c1_g1_i5,AZ1,AZ3,-1.69333681203197,3.77479425274431,0.0230117408543781,0.361752833922148
TRINITY_DN699631_c2_g2_i2,AZ1,AZ3,2.0193711073812,2.52469644724659,0.0230912167161369,0.362757616708274
TRINITY_DN695129_c2_g1_i11,AZ1,AZ3,1.66972644717865,4.11611797665928,0.0231373458112806,0.362757616708274
TRINITY_DN42462_c0_g1_i1,AZ1,AZ3,1.79083754596345,3.35622319408568,0.0231447456666422,0.362757616708274
TRINITY_DN697449_c0_g2_i17,AZ1,AZ3,-1.7540410294957,3.28529794305576,0.0231447456666422,0.362757616708274
TRINITY_DN693724_c0_g1_i2,AZ1,AZ3,-1.7540410294957,3.28529794305576,0.0231447456666422,0.362757616708274
TRINITY_DN692652_c2_g5_i1,AZ1,AZ3,-1.54232462078606,6.53352747113844,0.0231640000415578,0.36284277630729
TRINITY_DN693253_c9_g6_i1,AZ1,AZ3,-1.5419661532474,6.47042773307726,0.0232196613213002,0.363497774995882
TRINITY_DN698920_c5_g1_i14,AZ1,AZ3,-1.56357864851218,5.65765432609529,0.0233164446060834,0.364795363673127
TRINITY_DN696125_c1_g2_i4,AZ1,AZ3,-1.54647972505897,6.00949818006736,0.0234433729730904,0.366519790673753
TRINITY_DN685425_c16_g2_i1,AZ1,AZ3,-1.62887292182984,4.23634850169784,0.0234685471421391,0.366519790673753
TRINITY_DN699259_c2_g1_i4,AZ1,AZ3,-1.62887292182984,4.23634850169784,0.0234685471421391,0.366519790673753
TRINITY_DN663520_c0_g1_i1,AZ1,AZ3,-1.67887408227517,3.63685905921446,0.0235479548898382,0.366842799367489
